"store", "websites", "attribute_set", "type", "category_ids", "sku", "has_options", "price", "cost", "weight", "special_price", "msrp", "name", "meta_title", "meta_description", "image", "small_image", "url_key", "thumbnail", "model", "gift_message_available", "url_path", "custom_design", "options_container", "page_layout", "country_of_manufacture", "msrp_enabled", "msrp_display_actual_price_type", "voltage", "torque", "rpm", "chuck_settings", "chuck_size", "tool_lenght", "shipping_weight", "battery", "description", "meta_keyword", "short_description", "custom_layout_update", "manufacturer", "color", "status", "tax_class_id", "visibility", "enable_googlecheckout", "is_recurring", "is_imported", "special_from_date", "special_to_date", "custom_design_from", "custom_design_to", "news_from_date", "news_to_date", "qty", "min_qty", "use_config_min_qty", "is_qty_decimal", "backorders", "use_config_backorders", "min_sale_qty", "use_config_min_sale_qty", "max_sale_qty", "use_config_max_sale_qty", "is_in_stock", "low_stock_date", "notify_stock_qty", "use_config_notify_stock_qty", "manage_stock", "use_config_manage_stock", "stock_status_changed_auto", "use_config_qty_increments", "qty_increments", "use_config_enable_qty_inc", "enable_qty_increments", "stock_status_changed_automatically", "use_config_enable_qty_increments", "product_name", "store_id", "product_type_id", "product_status_changed", "product_changed_websites"
"admin", "base", "Cordless Tool", "simple", "150", "MK9564PC", "0", "159", "", "1.0000", "", "", "Makita GRINDER - 4-1/2" SJS 9564PC", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "GRINDER - 4-1/2" SJS MK9564PC", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MK9920", "0", "239", "", "1.0000", "", "", "Makita BELT SANDER 3 X 24" VS 9920", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "BELT SANDER 3 X 24" VS MK9920", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MK9924DB", "0", "229", "", "1.0000", "", "", "Makita BELT SANDER 3 X 24" 9924DB", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "BELT SANDER 3 X 24" MK9924DB", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBCL180W", "0", "169", "", "1.0000", "", "", "Makita CORDLESS DRY VACUUM 18V BCL180W", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS DRY VACUUM 18V MKBCL180W", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBCL180ZW", "0", "79", "", "1.0000", "", "", "Makita CORDLESS DRY VACUUM 18V BCL180ZW", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS DRY VACUUM 18V MKBCL180ZW", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBCS550", "0", "389", "", "1.0000", "", "", "Makita CORDLESS CIRCULAR SAW 18V BCS550", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS CIRCULAR SAW 18V MKBCS550", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBCS550Z", "0", "169", "", "1.0000", "", "", "Makita CORDLESS CIRCULAR SAW 18V BCS550", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS CIRCULAR SAW 18V MKBCS550Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBCS550Z", "0", "169", "", "1.0000", "", "", "Makita CORDLESS CIRCULAR SAW 18V BCS550Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS CIRCULAR SAW 18V MKBCS550Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDA350", "0", "389", "", "1.0000", "", "", "Makita CORDLESS ANGLE DRILL 3/8 BDA350", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS ANGLE DRILL 3/8 MKBDA350", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDA350Z", "0", "169", "", "1.0000", "", "", "Makita CORDLESS ANGLE DRILL 3/8" BDA350", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS ANGLE DRILL 3/8" MKBDA350Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDA350Z", "0", "169", "", "1.0000", "", "", "Makita CORDLESS ANGLE DRILL 3/8" BDA350Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS ANGLE DRILL 3/8" MKBDA350Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDF451", "0", "279", "", "1.0000", "", "", "Makita CORDLESS DRILL 18V BDF451", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS DRILL 18V MKBDF451", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDF451Z", "0", "99", "", "1.0000", "", "", "Makita CORDLESS DRILL 18V BDF451", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS DRILL 18V MKBDF451Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDF451Z", "0", "99", "", "1.0000", "", "", "Makita CORDLESS DRILL 18V BDF451Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS DRILL 18V MKBDF451Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBDF452", "0", "286", "", "1.0000", "", "", "Makita CORDLESS 1/2" DRILL/DRIV BDF452", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS 1/2" DRILL/DRIV MKBDF452", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBGA452", "0", "299", "", "1.0000", "", "", "Makita CORDLESS GRINDER 4-1/2 BGA452", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS GRINDER 4-1/2 MKBGA452", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBGA452Z", "0", "99", "", "1.0000", "", "", "Makita CORDLESS GRINDER 4-1/2" BGA452", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS GRINDER 4-1/2" MKBGA452Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBGA452Z", "0", "99", "", "1.0000", "", "", "Makita CORDLESS GRINDER 4-1/2" BGA452Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS GRINDER 4-1/2" MKBGA452Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHP452", "0", "279", "", "1.0000", "", "", "Makita CORDLESS HAMMER DRILL 18V BHP452", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS HAMMER DRILL 18V MKBHP452", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHP452Z", "0", "99", "", "1.0000", "", "", "Makita 18V LXT 1/2" HAMMER DRILL BHP452", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "18V LXT 1/2" HAMMER DRILL MKBHP452Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHP452Z", "0", "99", "", "1.0000", "", "", "Makita 18V LXT 1/2" HAMMER DRILL BHP452Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "18V LXT 1/2" HAMMER DRILL MKBHP452Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHP454", "0", "279", "", "1.0000", "", "", "Makita CORDLESS HAMMER DRILL 18V BHP454", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS HAMMER DRILL 18V MKBHP454", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHP454Z", "0", "99", "", "1.0000", "", "", "Makita CORDLESS HAMMER DRILL 18V BHP454", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS HAMMER DRILL 18V MKBHP454Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHP454Z", "0", "99", "", "1.0000", "", "", "Makita CORDLESS HAMMER DRILL 18V BHP454Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS HAMMER DRILL 18V MKBHP454Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHR241", "0", "439", "", "1.0000", "", "", "Makita CORDLESS ROTARY HAMMER BHR241", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS ROTARY HAMMER MKBHR241", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHR241Z", "0", "239", "", "1.0000", "", "", "Makita CORDLESS ROTARY HAMMER BHR241", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS ROTARY HAMMER MKBHR241Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBHR241Z", "0", "239", "", "1.0000", "", "", "Makita CORDLESS ROTARY HAMMER BHR241Z", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS ROTARY HAMMER MKBHR241Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBJR181", "0", "349", "", "1.0000", "", "", "Makita CORDLESS RECIPRO SAW 18V BJR181", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS RECIPRO SAW 18V MKBJR181", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
"admin", "base", "Cordless Tool", "simple", "150", "MKBJR181Z", "0", "169", "", "1.0000", "", "", "Makita CORDLESS RECIPRO SAW LXT BJR181", "", "", "", "", "default-url-key", "", "DEFAULT_MODEL", "No", "default-url-key.html", "", "Block after Info Column", "No layout updates", " ", "Use config", "Use config", "", "", "", "", "", "", "", "", "CORDLESS RECIPRO SAW LXT MKBJR181Z", "", "DEFAULT_SHORT_DESCRIPTION", "", "", "", "Disabled", "default", "Not Visible Individually", "Yes", "No", "No", "", "", "", "", "", "", "100.0000", "0.0000", "1", "0", "0", "1", "1.0000", "1", "0.0000", "1", "1", "", "0.0000", "1", "0", "1", "0", "1", "0.0000", "1", "0", "0", "1", "Default Name", "0", "simple", "", ""
